performance,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,duration,lifetime_gross,nrOfNewsArticles,nrOfNominations,nrOfPhotos,nrOfUserReviews,nrOfWins,ratingCount,ratingInteger,title,year
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8160,94095523,216,15,93,307,7,110376,7,THE MASK OF ZORRO,1998
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5640,36850101,24,0,33,69,0,9389,5,MY FAVORITE MARTIAN,1999
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,30331165,75,0,28,233,0,42268,6,A NIGHT AT THE ROXBURY,1998
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6660,29187243,52,1,39,127,1,13516,6,THE OBJECT OF MY AFFECTION,1998
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,5881367,90,15,27,178,12,17151,7,THE OPPOSITE OF SEX,1998
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6840,5878911,7,0,16,49,0,6113,6,PALMETTO,1998
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5580,12874899,5,0,21,33,0,8925,6,SENSELESS,1998
Fail,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5580,19221939,21,0,59,154,0,19873,4,SPECIES II,1998
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6180,70187658,18,5,72,492,2,47589,6,STAR TREK: INSURRECTION,1998
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9720,2007290,172,14,37,286,4,15779,7,TITUS,1999
Fail,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7440,1053788,184,7,39,310,4,23764,7,VELVET GOLDMINE,1998
Fail,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5220,9623329,13,0,22,95,0,15102,6,WRONGFULLY ACCUSED,1998
Fail,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6960,2087471,39,0,14,148,0,11467,7,ZERO EFFECT,1998
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5820,18542974,60,14,48,131,5,11335,7,AN IDEAL HUSBAND,1999
Fail,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6960,12461773,18,4,40,27,2,2517,6,WHY DO FOOLS FALL IN LOVE,1998
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6720,26511114,84,0,47,229,0,41484,7,BLAST FROM THE PAST,1999
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6660,8341087,69,0,48,125,0,10455,7,RETURN TO PARADISE,1998
Fail,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,26875268,6,5,48,57,2,9836,6,PAULIE,1998
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6300,270745,62,0,12,103,0,5441,7,WAKING THE DEAD,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6000,25605015,160,0,87,243,0,32976,7,CAN'T HARDLY WAIT,1998
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7140,115821495,244,7,59,544,5,122420,7,YOU'VE GOT MAIL,1998
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7140,176484651,416,11,98,601,17,208660,7,THERE'S SOMETHING ABOUT MARY,1998
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6000,40002112,58,7,79,409,3,46536,5,I STILL KNOW WHAT YOU DID LAST SUMMER,1998
Fail,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,137748063,38,19,64,234,4,30562,6,DINOSAUR,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,66384775,101,0,105,352,0,50568,6,BOWFINGER,1999
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6000,11578059,53,0,18,335,0,13234,4,WING COMMANDER,1999
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6180,7027290,0,0,56,189,0,42932,7,BASEKETBALL,1998
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5760,8951935,24,0,55,163,0,15612,5,TEACHING MRS. TINGLE,1999
Fail,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4740,100494675,41,6,59,62,2,11114,6,THE RUGRATS MOVIE,1998
Fail,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8340,81298265,339,53,60,681,15,113354,7,THE TALENTED MR. RIPLEY,1999
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5040,17514980,63,1,37,229,1,15089,6,DISTURBING BEHAVIOR,1998
Fail,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6720,4739023,112,0,32,119,0,7421,6,DUETS,2000
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9960,37795,22,0,5,19,0,4097,6,KOYLA,1997
Fail,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6780,87704396,88,5,95,269,4,73111,6,ENTRAPMENT,1999
Fail,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5520,4152230,210,0,39,191,0,29990,6,IDLE HANDS,1999
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6120,16943454,20,7,62,414,5,54648,7,GO,1999
Fail,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,31770414,89,0,68,355,0,35274,6,LAKE PLACID,1999
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7620,16649768,185,0,53,166,0,21417,7,TRUE CRIME,1999
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6000,11916661,68,0,37,292,0,40589,7,THE THIRTEENTH FLOOR,1999
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5400,10224116,7,0,25,19,0,3612,4,AIR BUD: GOLDEN RECEIVER,1998
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6300,52888180,38,5,56,178,2,22877,5,FORCES OF NATURE,1999
Fail,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,34562556,36,0,55,94,0,19212,5,JACK FROST,1998
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,97403112,135,7,49,226,1,30306,4,INSPECTOR GADGET,1999
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,15164492,6,0,52,125,0,13823,6,THE CORRUPTOR,1999
Fail,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5340,32383850,185,5,40,284,3,32924,5,BRIDE OF CHUCKY,1998
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,6262878,164,0,36,207,0,14630,6,DICK,1999
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6240,17762705,48,0,41,241,0,11604,5,THE RAGE: CARRIE 2,1999
Fail,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5220,12811858,39,0,28,352,0,13932,5,HIGHLANDER: ENDGAME,2000
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10860,5096267,40,13,31,117,11,10052,8,SUNSHINE,1999
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6180,50046268,52,0,44,391,0,48481,6,STIGMATA,1999
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,206040086,132,27,173,778,16,151211,7,AUSTIN POWERS: THE SPY WHO SHAGGED ME,1999
Fail,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,131168070,2195,12,60,819,3,126134,6,LARA CROFT: TOMB RAIDER,2001
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5940,38072438,148,0,56,417,0,41260,5,URBAN LEGEND,1998
Success,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6780,27287137,751,19,78,584,4,121319,8,HIGH FIDELITY,2000
Fail,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5820,4611784,9,22,27,156,4,12651,7,LITTLE VOICE,1998
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5820,38178166,22,13,51,532,2,170267,7,10 THINGS I HATE ABOUT YOU,1999
Fail,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6300,73648142,409,3,110,629,2,82992,6,DEEP BLUE SEA,1999
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6960,15540353,138,12,50,181,2,10262,6,ALL THE PRETTY HORSES,2000
Fail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6300,116741558,162,3,100,327,1,48472,6,DOUBLE JEOPARDY,1999
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6420,55474756,237,8,39,343,2,57044,6,NEVER BEEN KISSED,1999
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10740,2020532,0,0,0,29,15,2994,7,TAAL,1999
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,268254,46,5,22,109,3,52081,7,TAXI,1998
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,12214338,49,0,11,45,0,5290,5,I'LL BE HOME FOR CHRISTMAS,1998
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4680,3117085,101,0,32,180,0,15028,5,JAWBREAKER,1999
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,11130,0,0,5,20,0,1843,4,THE SUBURBANS,1999
Fail,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5700,4197015,96,11,20,140,3,23552,7,SWEET AND LOWDOWN,1999
Fail,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7020,30208599,85,9,29,163,2,23127,6,THE ART OF WAR,2000
Fail,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,2165637,0,1,11,20,1,711,6,A DOG OF FLANDERS,1999
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6300,769272,2,0,12,38,0,2477,6,PASSION OF MIND,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5700,63366989,148,5,34,383,8,54208,6,SHE'S ALL THAT,1999
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,32269834,0,0,37,78,0,10795,5,WHAT'S THE WORST THAT COULD HAPPEN?,2001
Fail,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5340,2087228,31,2,11,123,2,5928,7,TRICK,1999
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5520,181171875,574,8,159,1187,5,154092,6,JURASSIC PARK III,2001
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6960,152257509,198,9,83,250,6,59779,5,RUNAWAY BRIDE,1999
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120,11263966,19,0,29,92,0,7891,5,CHILL FACTOR,1999
Fail,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6720,73209340,140,9,152,611,7,88613,6,HOLLOW MAN,2000
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7440,118907036,381,4,91,559,2,74676,6,THE SUM OF ALL FEARS,2002
Fail,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5700,4217115,144,0,128,187,0,27539,7,DETROIT ROCK CITY,1999
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5340,3204663,258,8,37,236,2,21823,7,THE LIMEY,1999
Fail,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,5411999,37,0,30,169,0,12611,5,MONKEYBONE,2001
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8880,39263420,21,10,60,211,0,27566,7,ANNA AND THE KING,1999
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,30636478,95,0,43,156,0,12938,5,SUPERSTAR,1999
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,6880917,40,0,39,222,0,9616,4,THUNDERBIRDS,2004
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7200,21078145,124,19,83,154,18,22475,7,ANTWONE FISHER,2002
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6720,1577287,2,2,20,164,1,7294,6,HAMLET,2000
Fail,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,25170054,80,13,32,261,5,28188,6,NURSE BETTY,2000
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6120,10827816,126,22,40,162,3,15401,7,THE END OF THE AFFAIR,1999
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4920,4159986,0,0,24,80,0,3552,4,WHIPPED,2000
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180,37761915,25,0,36,177,0,17387,5,AUTUMN IN NEW YORK,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,157019771,1232,5,30,879,7,152224,6,SCARY MOVIE,2000
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6240,54780,2,0,11,7,0,538,5,ONCE IN THE LIFE,2000
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6720,4775847,70,0,47,174,0,11988,7,MANSFIELD PARK,1999
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440,7065332,86,34,37,307,19,39696,7,QUILLS,2000
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5700,1823297,40,0,8,28,0,1475,7,BOSSA NOVA,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6300,6291602,0,0,26,87,0,7342,6,WHAT PLANET ARE YOU FROM?,2000
Success,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6420,1165795,7,3,7,138,3,12139,8,AMERICAN MOVIE,1999
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,68518533,38,0,42,140,0,52182,6,BLUE STREAK,1999
Success,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7320,32534850,1090,80,36,784,51,171052,8,ALMOST FAMOUS,2000
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7200,16970581,152,7,66,238,1,35977,7,BOILER ROOM,2000
Fail,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6840,60883407,79,0,94,936,0,52891,6,MISSION TO MARS,2000
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7920,56569702,194,10,99,642,4,113302,7,A KNIGHT'S TALE,2001
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,626164,9,0,22,51,1,33859,6,TAXI 2,2000
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5700,16025437,13,1,34,148,1,16163,6,O,2001
Fail,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,60020107,40,0,64,82,0,7746,5,SNOW DAY,2000
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6420,19393557,195,34,42,329,22,50459,7,WONDER BOYS,2000
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5580,40846082,152,2,46,529,1,39849,6,HOUSE ON HAUNTED HILL,1999
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4860,140539099,1892,17,61,3361,11,153350,6,THE BLAIR WITCH PROJECT,1999
Success,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6300,7002182,57,8,34,78,18,11075,8,BUENA VISTA SOCIAL CLUB,1999
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7800,90464773,173,6,110,320,4,50897,6,SPACE COWBOYS,2000
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6360,36805288,59,2,30,159,2,15376,6,BOUNCE,2000
Fail,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7020,82348319,376,7,86,538,7,123845,7,BLADE II,2002
Fail,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,8293784,102,15,45,333,18,30520,7,SHADOW OF THE VAMPIRE,2000
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,57262492,179,0,86,313,0,78290,7,THE WHOLE NINE YARDS,2000
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6180,51080,11,2,15,44,2,5500,7,VATEL,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7080,44737059,44,0,65,253,0,40468,7,THE REPLACEMENTS,2000
Fail,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,623374,503,0,16,64,0,4202,5,TEXAS RANGERS,2001
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,45172250,751,9,29,506,1,150272,7,ZOOLANDER,2001
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,47238,13,0,2,5,0,758,5,INTERNATIONAL KHILADI,1999
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7200,33772838,20,2,31,232,1,23975,7,WHERE THE HEART IS,2000
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,13023075,4,0,26,45,0,3622,6,THE CREW,2000
Fail,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7920,30165536,41,2,27,206,2,20008,7,RIDING IN CARS WITH BOYS,2001
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,266665,60,5,15,83,9,6723,8,ROSETTA,1999
Fail,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6000,60786269,222,4,55,374,4,76827,6,COYOTE UGLY,2000
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7620,57386607,1755,88,184,2302,75,192074,8,MOULIN ROUGE!,2001
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5640,21799652,220,0,25,129,0,11833,5,BOYS AND GIRLS,2000
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6840,41821986,119,0,74,302,0,25398,5,EXORCIST: THE BEGINNING,2004
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5880,68379000,1065,7,48,375,2,58515,6,BRING IT ON,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,65538755,71,0,40,199,0,50197,6,DEUCE BIGALOW: MALE GIGOLO,1999
Fail,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6720,91057006,151,7,51,317,6,40298,6,SAVE THE LAST DANCE,2001
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5940,117559438,183,8,102,144,1,55714,5,BIG MOMMA'S HOUSE,2000
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7560,17872723,163,19,108,359,1,18615,7,THE CONTENDER,2000
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6420,61334059,727,18,143,662,4,68902,6,THE CELL,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6480,166244045,1301,14,43,496,7,212837,7,MEET THE PARENTS,2000
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6540,106807667,294,5,56,360,7,105380,6,MISS CONGENIALITY,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,13616610,69,0,27,74,0,9611,5,THE LADIES MAN,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5880,15618626,52,0,138,155,0,20672,5,LOSER,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6420,12394327,23,0,61,95,0,10747,5,READY TO RUMBLE,2000
Success,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6120,2053648,17,2,15,77,3,6054,8,BEYOND THE MAT,1999
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7200,669258,34,8,28,87,3,4957,7,THE CLAIM,2000
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5940,33022767,172,0,37,354,0,24187,5,DRACULA 2000,2000
Fail,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6720,12008642,172,0,52,321,0,44445,7,THE GIFT,2000
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,10042516,26,1,27,65,1,7750,5,LUCKY NUMBERS,2000
Fail,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380,41575141,50,5,45,255,4,50527,7,BANDITS,2001
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,1057750,27,0,17,141,0,5474,6,TIMECODE,2000
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6360,18150259,158,0,27,196,0,22140,6,THE GLASS HOUSE,2001
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6120,24174218,25,4,39,179,1,17840,6,ANGEL EYES,2001
Fail,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5220,64186502,99,0,26,119,0,17028,5,DOWN TO EARTH,2001
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6480,40077257,118,0,57,323,0,52041,5,COLLATERAL DAMAGE,2002
Fail,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4740,1029591,16,5,11,32,3,1260,7,THE EYES OF TAMMY FAYE,2000
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5640,125900,4,5,6,38,13,4757,8,BARAN,2001
Fail,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,2036682,9,0,35,102,0,8779,6,NOVOCAINE,2001
Fail,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380,66845033,202,1,59,338,2,73385,6,THE MEXICAN,2001
